date,campaign,adgroup,ad,impressions,clicks,cost,conversions,revenue
07-01-2021,campaign 1,adgroup 3,ad 56,11,8,0.11,0,0
07-01-2021,campaign 1,adgroup 3,ad 55,21,7,0.08,0,0
08-01-2021,campaign 1,adgroup 4,ad 1,2,1,0.02,0,0
08-01-2021,campaign 1,adgroup 1,ad 1,8,2,0.02,0,0
08-01-2021,campaign 1,adgroup 3,ad 1,14,6,0.08,1,55
08-01-2021,campaign 1,adgroup 4,ad 2,3,1,0.01,0,0
08-01-2021,campaign 1,adgroup 2,ad 2,15,8,0.11,0,0
08-01-2021,campaign 1,adgroup 1,ad 2,612,261,2.93,5,1024.09
08-01-2021,campaign 1,adgroup 4,ad 3,10,7,0.08,0,0
08-01-2021,campaign 1,adgroup 1,ad 3,15,9,0.09,0,0
08-01-2021,campaign 1,adgroup 3,ad 3,193,92,1.25,1,277.2
08-01-2021,campaign 1,adgroup 3,ad 4,24,11,0.15,0,0
08-01-2021,campaign 1,adgroup 3,ad 5,11,4,0.06,0,0
08-01-2021,campaign 1,adgroup 3,ad 6,193,116,1.26,4,698.29
08-01-2021,campaign 1,adgroup 2,ad 7,1,1,0.01,0,0
08-01-2021,campaign 1,adgroup 3,ad 7,11,4,0.05,0,0
08-01-2021,campaign 1,adgroup 1,ad 7,18,7,0.07,0,0
08-01-2021,campaign 1,adgroup 3,ad 8,133,57,0.66,0,0
08-01-2021,campaign 1,adgroup 4,ad 10,1,0,0,0,0
08-01-2021,campaign 1,adgroup 1,ad 10,19,7,0.09,0,0
08-01-2021,campaign 1,adgroup 1,ad 56,22,8,0.08,0,0
08-01-2021,campaign 1,adgroup 3,ad 56,12,6,0.06,0,0
08-01-2021,campaign 1,adgroup 3,ad 55,17,7,0.09,0,0
08-01-2021,campaign 1,adgroup 1,ad 55,42,14,0.15,0,0
08-01-2021,campaign 1,adgroup 4,ad 55,1,1,0.01,0,0
09-01-2021,campaign 1,adgroup 2,ad 1,1,0,0,0,0
09-01-2021,campaign 1,adgroup 4,ad 1,3,1,0.01,0,0
09-01-2021,campaign 1,adgroup 3,ad 1,20,13,0.14,0,0
09-01-2021,campaign 1,adgroup 1,ad 1,6,3,0.03,0,0
09-01-2021,campaign 1,adgroup 1,ad 2,626,252,2.77,4,265.51
09-01-2021,campaign 1,adgroup 2,ad 2,15,5,0.08,0,0
09-01-2021,campaign 1,adgroup 4,ad 2,5,1,0.02,0,0
09-01-2021,campaign 1,adgroup 1,ad 3,7,1,0.01,0,0
09-01-2021,campaign 1,adgroup 3,ad 3,257,133,1.6,2,220.5
09-01-2021,campaign 1,adgroup 4,ad 3,9,4,0.05,0,0
09-01-2021,campaign 1,adgroup 3,ad 4,29,13,0.15,2,628
09-01-2021,campaign 1,adgroup 3,ad 5,13,5,0.06,0,0
09-01-2021,campaign 1,adgroup 3,ad 6,143,71,0.78,2,185.2
09-01-2021,campaign 1,adgroup 2,ad 7,1,0,0,0,0
09-01-2021,campaign 1,adgroup 1,ad 7,12,5,0.05,0,0
09-01-2021,campaign 1,adgroup 3,ad 7,15,5,0.07,0,0
09-01-2021,campaign 1,adgroup 3,ad 8,168,70,0.82,2,145.5
09-01-2021,campaign 1,adgroup 1,ad 10,20,9,0.09,0,0
09-01-2021,campaign 1,adgroup 3,ad 56,10,6,0.06,0,0
09-01-2021,campaign 1,adgroup 4,ad 55,1,1,0.01,0,0
09-01-2021,campaign 1,adgroup 3,ad 55,23,13,0.17,0,0
09-01-2021,campaign 1,adgroup 1,ad 56,30,12,0.12,0,0
09-01-2021,campaign 1,adgroup 1,ad 55,57,21,0.24,0,0
10-01-2021,campaign 1,adgroup 3,ad 1,12,9,0.11,0,0
10-01-2021,campaign 1,adgroup 1,ad 1,18,10,0.12,0,0
10-01-2021,campaign 1,adgroup 4,ad 1,2,2,0.04,0,0
10-01-2021,campaign 1,adgroup 1,ad 2,589,248,2.7,6,706.8
10-01-2021,campaign 1,adgroup 2,ad 2,11,4,0.05,0,0
10-01-2021,campaign 1,adgroup 4,ad 2,1,0,0,0,0
10-01-2021,campaign 1,adgroup 4,ad 3,8,1,0.02,0,0
10-01-2021,campaign 1,adgroup 1,ad 3,17,10,0.1,1,179
10-01-2021,campaign 1,adgroup 3,ad 3,270,136,1.59,1,58.5
10-01-2021,campaign 1,adgroup 3,ad 4,43,22,0.28,0,0
10-01-2021,campaign 1,adgroup 3,ad 5,9,3,0.05,0,0
10-01-2021,campaign 1,adgroup 3,ad 6,171,93,1,8,923.6
10-01-2021,campaign 1,adgroup 1,ad 7,18,7,0.08,0,0
10-01-2021,campaign 1,adgroup 3,ad 7,15,6,0.06,0,0
10-01-2021,campaign 1,adgroup 2,ad 7,1,1,0.01,0,0
10-01-2021,campaign 1,adgroup 3,ad 8,162,61,0.71,0,0
10-01-2021,campaign 1,adgroup 1,ad 10,23,9,0.09,0,0
10-01-2021,campaign 1,adgroup 4,ad 55,2,1,0.01,0,0
10-01-2021,campaign 1,adgroup 3,ad 55,28,9,0.1,0,0
10-01-2021,campaign 1,adgroup 3,ad 56,11,1,0.01,0,0
10-01-2021,campaign 1,adgroup 1,ad 55,58,18,0.19,0,0
10-01-2021,campaign 1,adgroup 1,ad 56,26,9,0.1,1,49.72
10-01-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
11-01-2021,campaign 1,adgroup 1,ad 1,17,8,0.08,0,0
11-01-2021,campaign 1,adgroup 4,ad 1,6,2,0.03,0,0
11-01-2021,campaign 1,adgroup 3,ad 1,11,8,0.09,1,36
11-01-2021,campaign 1,adgroup 3,ad 57,57,22,0.25,0,0
11-01-2021,campaign 1,adgroup 4,ad 57,2,1,0.01,0,0
11-01-2021,campaign 1,adgroup 1,ad 57,143,65,0.66,2,223.5
11-01-2021,campaign 1,adgroup 1,ad 57,46,22,0.22,0,0
11-01-2021,campaign 1,adgroup 3,ad 57,6,1,0.01,0,0
11-01-2021,campaign 1,adgroup 4,ad 57,3,1,0.02,0,0
11-01-2021,campaign 1,adgroup 2,ad 2,12,6,0.07,0,0
11-01-2021,campaign 1,adgroup 1,ad 2,535,237,2.51,6,590.74
11-01-2021,campaign 1,adgroup 4,ad 3,2,1,0.01,0,0
11-01-2021,campaign 1,adgroup 1,ad 3,16,6,0.06,0,0
11-01-2021,campaign 1,adgroup 3,ad 3,159,93,1.06,1,31
11-01-2021,campaign 1,adgroup 3,ad 4,24,10,0.1,0,0
11-01-2021,campaign 1,adgroup 3,ad 5,9,5,0.05,0,0
11-01-2021,campaign 1,adgroup 3,ad 6,203,92,1.02,3,508.7
11-01-2021,campaign 1,adgroup 2,ad 7,1,0,0,0,0
11-01-2021,campaign 1,adgroup 3,ad 7,8,2,0.02,0,0
11-01-2021,campaign 1,adgroup 1,ad 7,17,3,0.03,0,0
11-01-2021,campaign 1,adgroup 3,ad 8,120,55,0.58,2,206.05
11-01-2021,campaign 1,adgroup 1,ad 10,18,5,0.05,0,0
11-01-2021,campaign 1,adgroup 4,ad 56,3,1,0.01,0,0
11-01-2021,campaign 1,adgroup 3,ad 56,9,5,0.05,0,0
11-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
11-01-2021,campaign 1,adgroup 3,ad 55,15,6,0.08,0,0
11-01-2021,campaign 1,adgroup 1,ad 55,33,17,0.18,0,0
11-01-2021,campaign 1,adgroup 1,ad 56,21,5,0.05,0,0
12-01-2021,campaign 1,adgroup 4,ad 1,3,2,0.02,0,0
12-01-2021,campaign 1,adgroup 1,ad 1,32,13,0.13,0,0
12-01-2021,campaign 1,adgroup 3,ad 1,9,7,0.07,0,0
12-01-2021,campaign 1,adgroup 1,ad 57,204,84,0.9,1,225
12-01-2021,campaign 1,adgroup 3,ad 57,4,2,0.02,0,0
12-01-2021,campaign 1,adgroup 4,ad 57,4,1,0.01,0,0
12-01-2021,campaign 1,adgroup 1,ad 57,31,18,0.19,2,800
12-01-2021,campaign 1,adgroup 4,ad 57,1,1,0.01,0,0
12-01-2021,campaign 1,adgroup 3,ad 57,100,56,0.64,0,0
12-01-2021,campaign 1,adgroup 1,ad 2,429,199,2.16,7,1130.28
12-01-2021,campaign 1,adgroup 2,ad 2,10,5,0.05,0,0
12-01-2021,campaign 1,adgroup 4,ad 2,7,2,0.02,0,0
12-01-2021,campaign 1,adgroup 1,ad 3,18,8,0.08,0,0
12-01-2021,campaign 1,adgroup 3,ad 3,132,78,0.92,4,502.66
12-01-2021,campaign 1,adgroup 3,ad 4,21,11,0.12,0,0
12-01-2021,campaign 1,adgroup 3,ad 5,5,1,0.02,0,0
12-01-2021,campaign 1,adgroup 3,ad 6,146,81,0.84,3,291.8
12-01-2021,campaign 1,adgroup 3,ad 7,10,8,0.09,0,0
12-01-2021,campaign 1,adgroup 2,ad 7,2,0,0,0,0
12-01-2021,campaign 1,adgroup 1,ad 7,8,4,0.04,0,0
12-01-2021,campaign 1,adgroup 3,ad 8,125,53,0.58,0,0
12-01-2021,campaign 1,adgroup 1,ad 10,6,1,0.01,0,0
12-01-2021,campaign 1,adgroup 1,ad 55,13,4,0.04,1,132
12-01-2021,campaign 1,adgroup 3,ad 56,7,3,0.03,0,0
12-01-2021,campaign 1,adgroup 1,ad 56,17,7,0.07,1,52
12-01-2021,campaign 1,adgroup 3,ad 55,13,6,0.06,0,0
13-01-2021,campaign 1,adgroup 2,ad 58,2,1,0.01,0,0
13-01-2021,campaign 1,adgroup 1,ad 58,160,61,0.64,1,54
13-01-2021,campaign 1,adgroup 3,ad 58,11,3,0.03,0,0
13-01-2021,campaign 1,adgroup 2,ad 58,1,0,0,0,0
13-01-2021,campaign 1,adgroup 4,ad 58,1,0,0,0,0
13-01-2021,campaign 1,adgroup 1,ad 58,64,29,0.32,1,81.8
13-01-2021,campaign 1,adgroup 3,ad 58,104,40,0.48,0,0
13-01-2021,campaign 1,adgroup 3,ad 1,15,7,0.07,0,0
13-01-2021,campaign 1,adgroup 4,ad 1,1,0,0,0,0
13-01-2021,campaign 1,adgroup 1,ad 1,5,3,0.03,0,0
13-01-2021,campaign 1,adgroup 1,ad 2,438,207,2.3,7,907.1
13-01-2021,campaign 1,adgroup 2,ad 2,7,2,0.02,0,0
13-01-2021,campaign 1,adgroup 4,ad 2,3,1,0.01,0,0
13-01-2021,campaign 1,adgroup 3,ad 3,157,93,1.16,1,155.4
13-01-2021,campaign 1,adgroup 4,ad 3,4,1,0.02,0,0
13-01-2021,campaign 1,adgroup 1,ad 3,21,7,0.07,0,0
13-01-2021,campaign 1,adgroup 3,ad 4,25,9,0.1,0,0
13-01-2021,campaign 1,adgroup 3,ad 5,7,5,0.05,1,54
13-01-2021,campaign 1,adgroup 3,ad 6,142,73,0.8,5,522.5
13-01-2021,campaign 1,adgroup 3,ad 7,17,10,0.11,0,0
13-01-2021,campaign 1,adgroup 1,ad 7,18,5,0.06,0,0
13-01-2021,campaign 1,adgroup 3,ad 8,122,50,0.56,2,104.22
13-01-2021,campaign 1,adgroup 1,ad 10,6,2,0.03,0,0
13-01-2021,campaign 1,adgroup 3,ad 56,6,1,0.01,0,0
13-01-2021,campaign 1,adgroup 1,ad 56,5,2,0.02,0,0
13-01-2021,campaign 1,adgroup 1,ad 55,16,6,0.09,0,0
13-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
13-01-2021,campaign 1,adgroup 3,ad 55,12,3,0.03,0,0
14-01-2021,campaign 1,adgroup 3,ad 1,19,8,0.08,0,0
14-01-2021,campaign 1,adgroup 4,ad 1,6,2,0.04,0,0
14-01-2021,campaign 1,adgroup 1,ad 1,16,10,0.14,0,0
14-01-2021,campaign 1,adgroup 1,ad 2,600,260,3.01,7,1567.66
14-01-2021,campaign 1,adgroup 4,ad 2,6,3,0.05,0,0
14-01-2021,campaign 1,adgroup 2,ad 2,11,4,0.07,0,0
14-01-2021,campaign 1,adgroup 1,ad 3,31,8,0.09,0,0
14-01-2021,campaign 1,adgroup 3,ad 3,185,90,1.18,0,0
14-01-2021,campaign 1,adgroup 4,ad 3,5,0,0,0,0
14-01-2021,campaign 1,adgroup 3,ad 4,49,26,0.32,0,0
14-01-2021,campaign 1,adgroup 3,ad 5,18,9,0.12,1,42
14-01-2021,campaign 1,adgroup 3,ad 6,138,74,0.79,4,390.6
14-01-2021,campaign 1,adgroup 1,ad 7,16,6,0.07,1,68
14-01-2021,campaign 1,adgroup 3,ad 7,21,12,0.15,0,0
14-01-2021,campaign 1,adgroup 2,ad 7,1,1,0.04,0,0
14-01-2021,campaign 1,adgroup 3,ad 8,123,57,0.67,0,0
14-01-2021,campaign 1,adgroup 1,ad 10,12,3,0.03,0,0
14-01-2021,campaign 1,adgroup 1,ad 56,21,8,0.09,0,0
14-01-2021,campaign 1,adgroup 2,ad 56,1,0,0,0,0
14-01-2021,campaign 1,adgroup 3,ad 55,9,5,0.05,0,0
14-01-2021,campaign 1,adgroup 1,ad 55,24,7,0.07,0,0
14-01-2021,campaign 1,adgroup 3,ad 56,15,4,0.06,0,0
14-01-2021,campaign 1,adgroup 4,ad 55,1,1,0.01,0,0
15-01-2021,campaign 1,adgroup 3,ad 1,19,11,0.26,0,0
15-01-2021,campaign 1,adgroup 1,ad 1,23,6,0.06,0,0
15-01-2021,campaign 1,adgroup 4,ad 1,5,1,0.01,1,84.6
15-01-2021,campaign 1,adgroup 4,ad 2,5,2,0.04,0,0
15-01-2021,campaign 1,adgroup 1,ad 2,605,223,3.27,2,126
15-01-2021,campaign 1,adgroup 2,ad 2,6,1,0.01,0,0
15-01-2021,campaign 1,adgroup 2,ad 3,1,0,0,0,0
15-01-2021,campaign 1,adgroup 4,ad 3,5,5,0.09,0,0
15-01-2021,campaign 1,adgroup 1,ad 3,36,16,0.19,0,0
15-01-2021,campaign 1,adgroup 3,ad 3,208,95,1.79,0,0
15-01-2021,campaign 1,adgroup 3,ad 4,40,20,0.57,1,90.9
15-01-2021,campaign 1,adgroup 3,ad 5,18,11,0.33,0,0
15-01-2021,campaign 1,adgroup 3,ad 6,133,75,1.04,1,6.7
15-01-2021,campaign 1,adgroup 3,ad 7,17,7,0.07,0,0
15-01-2021,campaign 1,adgroup 1,ad 7,18,6,0.12,0,0
15-01-2021,campaign 1,adgroup 2,ad 7,1,1,0.02,0,0
15-01-2021,campaign 1,adgroup 3,ad 8,112,48,0.69,0,0
15-01-2021,campaign 1,adgroup 1,ad 10,7,1,0.01,0,0
15-01-2021,campaign 1,adgroup 4,ad 10,1,1,0.01,0,0
15-01-2021,campaign 1,adgroup 1,ad 55,23,8,0.12,0,0
15-01-2021,campaign 1,adgroup 3,ad 55,13,4,0.06,0,0
15-01-2021,campaign 1,adgroup 4,ad 56,3,1,0.01,0,0
15-01-2021,campaign 1,adgroup 1,ad 56,21,5,0.06,0,0
15-01-2021,campaign 1,adgroup 3,ad 56,24,14,0.27,0,0
16-01-2021,campaign 1,adgroup 4,ad 1,11,3,0.82,0,0
16-01-2021,campaign 1,adgroup 2,ad 1,1,1,0.01,0,0
16-01-2021,campaign 1,adgroup 3,ad 1,20,13,2.5,0,0
16-01-2021,campaign 1,adgroup 1,ad 1,26,12,2.65,1,349.4
16-01-2021,campaign 1,adgroup 2,ad 2,20,13,2.35,0,0
16-01-2021,campaign 1,adgroup 4,ad 2,7,2,0.03,0,0
16-01-2021,campaign 1,adgroup 1,ad 2,545,224,27.4,6,647.38
16-01-2021,campaign 1,adgroup 3,ad 3,306,164,16.71,4,801.96
16-01-2021,campaign 1,adgroup 4,ad 3,5,2,0.26,0,0
16-01-2021,campaign 1,adgroup 1,ad 3,144,49,11.25,0,0
16-01-2021,campaign 1,adgroup 3,ad 4,59,24,5.28,0,0
16-01-2021,campaign 1,adgroup 3,ad 5,29,17,1.49,0,0
16-01-2021,campaign 1,adgroup 3,ad 6,114,53,4.76,2,190.3
16-01-2021,campaign 1,adgroup 1,ad 7,7,1,0.2,0,0
16-01-2021,campaign 1,adgroup 3,ad 7,21,9,0.39,0,0
16-01-2021,campaign 1,adgroup 3,ad 8,162,66,10.69,1,70.08
16-01-2021,campaign 1,adgroup 1,ad 10,3,1,0.02,0,0
16-01-2021,campaign 1,adgroup 3,ad 55,12,6,0.81,0,0
16-01-2021,campaign 1,adgroup 4,ad 55,3,2,0.03,0,0
16-01-2021,campaign 1,adgroup 1,ad 56,33,7,1.57,0,0
16-01-2021,campaign 1,adgroup 1,ad 55,24,7,1.71,0,0
16-01-2021,campaign 1,adgroup 2,ad 56,2,2,0.05,0,0
16-01-2021,campaign 1,adgroup 3,ad 56,12,7,0.49,0,0
16-01-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
17-01-2021,campaign 1,adgroup 1,ad 1,27,6,2.45,0,0
17-01-2021,campaign 1,adgroup 3,ad 1,21,14,2.6,1,21
17-01-2021,campaign 1,adgroup 4,ad 1,8,4,1.82,1,151
17-01-2021,campaign 1,adgroup 4,ad 2,6,4,1.21,0,0
17-01-2021,campaign 1,adgroup 1,ad 2,659,273,47.15,8,1241.93
17-01-2021,campaign 1,adgroup 2,ad 2,18,8,0.51,0,0
17-01-2021,campaign 1,adgroup 3,ad 3,263,133,12.56,2,250.4
17-01-2021,campaign 1,adgroup 1,ad 3,126,55,12.85,0,0
17-01-2021,campaign 1,adgroup 4,ad 3,6,2,0.71,0,0
17-01-2021,campaign 1,adgroup 3,ad 4,45,26,1.99,0,0
17-01-2021,campaign 1,adgroup 3,ad 5,13,13,1.12,0,0
17-01-2021,campaign 1,adgroup 3,ad 6,135,74,15.83,6,471.66
17-01-2021,campaign 1,adgroup 2,ad 7,1,0,0,0,0
17-01-2021,campaign 1,adgroup 3,ad 7,16,7,0.61,0,0
17-01-2021,campaign 1,adgroup 1,ad 7,13,5,0.39,0,0
17-01-2021,campaign 1,adgroup 3,ad 8,163,65,4.13,6,1153.86
17-01-2021,campaign 1,adgroup 1,ad 10,8,5,0.27,0,0
17-01-2021,campaign 1,adgroup 1,ad 55,13,1,0.55,0,0
17-01-2021,campaign 1,adgroup 3,ad 55,15,7,0.58,0,0
17-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
17-01-2021,campaign 1,adgroup 2,ad 56,1,0,0,0,0
17-01-2021,campaign 1,adgroup 1,ad 56,25,7,1.41,0,0
17-01-2021,campaign 1,adgroup 3,ad 56,16,8,1.51,0,0
17-01-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
17-01-2021,campaign 1,adgroup 4,ad 56,3,1,0.28,0,0
18-01-2021,campaign 1,adgroup 4,ad 1,10,4,1.48,0,0
18-01-2021,campaign 1,adgroup 1,ad 1,94,46,2.37,0,0
18-01-2021,campaign 1,adgroup 3,ad 1,29,19,2.68,2,238.27
18-01-2021,campaign 1,adgroup 1,ad 2,113,37,4.58,3,153.22
18-01-2021,campaign 1,adgroup 2,ad 2,2,0,0,0,0
18-01-2021,campaign 1,adgroup 3,ad 3,168,83,4.11,1,128.72
18-01-2021,campaign 1,adgroup 1,ad 3,297,98,8.96,1,57.18
18-01-2021,campaign 1,adgroup 2,ad 3,3,0,0,0,0
18-01-2021,campaign 1,adgroup 4,ad 3,6,3,0.12,0,0
18-01-2021,campaign 1,adgroup 3,ad 4,8,4,0.34,0,0
18-01-2021,campaign 1,adgroup 3,ad 5,2,1,0.02,0,0
18-01-2021,campaign 1,adgroup 3,ad 6,160,80,4.98,2,179.9
18-01-2021,campaign 1,adgroup 3,ad 7,1,0,0,0,0
18-01-2021,campaign 1,adgroup 1,ad 7,2,1,0.01,0,0
18-01-2021,campaign 1,adgroup 3,ad 8,101,42,2.94,0,0
18-01-2021,campaign 1,adgroup 1,ad 56,39,8,0.42,0,0
18-01-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
18-01-2021,campaign 1,adgroup 3,ad 56,24,7,0.11,0,0
18-01-2021,campaign 1,adgroup 3,ad 55,12,9,1.85,0,0
18-01-2021,campaign 1,adgroup 1,ad 55,22,8,0.76,0,0
18-01-2021,campaign 1,adgroup 4,ad 59,1,1,0.02,0,0
18-01-2021,campaign 1,adgroup 2,ad 59,1,1,0.02,0,0
18-01-2021,campaign 1,adgroup 4,ad 59,7,1,0.44,0,0
18-01-2021,campaign 1,adgroup 1,ad 59,282,101,8.17,4,369.35
18-01-2021,campaign 1,adgroup 3,ad 59,44,17,0.29,0,0
18-01-2021,campaign 1,adgroup 1,ad 59,68,17,2.72,0,0
18-01-2021,campaign 1,adgroup 2,ad 59,1,0,0,0,0
18-01-2021,campaign 1,adgroup 3,ad 59,134,68,3.28,0,0
19-01-2021,campaign 1,adgroup 4,ad 1,7,2,0.05,0,0
19-01-2021,campaign 1,adgroup 1,ad 1,58,23,2.54,0,0
19-01-2021,campaign 1,adgroup 2,ad 1,1,0,0,0,0
19-01-2021,campaign 1,adgroup 3,ad 1,30,18,1.23,1,68
19-01-2021,campaign 1,adgroup 4,ad 3,3,1,0.23,0,0
19-01-2021,campaign 1,adgroup 3,ad 3,191,81,5.29,0,0
19-01-2021,campaign 1,adgroup 2,ad 3,6,2,0.19,0,0
19-01-2021,campaign 1,adgroup 1,ad 3,284,91,9.87,1,231.22
19-01-2021,campaign 1,adgroup 3,ad 6,140,72,3.94,3,287.66
19-01-2021,campaign 1,adgroup 3,ad 8,115,56,2.34,1,299.31
19-01-2021,campaign 1,adgroup 1,ad 56,35,11,1.9,0,0
19-01-2021,campaign 1,adgroup 1,ad 55,34,12,1.66,0,0
19-01-2021,campaign 1,adgroup 3,ad 56,9,2,0.03,0,0
19-01-2021,campaign 1,adgroup 2,ad 55,1,0,0,0,0
19-01-2021,campaign 1,adgroup 3,ad 55,10,5,0.3,0,0
19-01-2021,campaign 1,adgroup 1,ad 59,476,217,9.77,4,362.73
19-01-2021,campaign 1,adgroup 1,ad 59,49,14,0.57,1,125.6
19-01-2021,campaign 1,adgroup 3,ad 59,15,6,0.36,0,0
19-01-2021,campaign 1,adgroup 3,ad 59,193,94,5.05,1,118.15
19-01-2021,campaign 1,adgroup 2,ad 59,7,5,0.72,0,0
19-01-2021,campaign 1,adgroup 4,ad 59,5,2,0.06,0,0
19-01-2021,campaign 1,adgroup 2,ad 59,3,1,0.06,0,0
19-01-2021,campaign 1,adgroup 4,ad 59,3,2,0.52,0,0
20-01-2021,campaign 1,adgroup 1,ad 1,177,76,5.49,4,281.05
20-01-2021,campaign 1,adgroup 4,ad 1,5,3,0.33,0,0
20-01-2021,campaign 1,adgroup 3,ad 1,27,12,1.3,0,0
20-01-2021,campaign 1,adgroup 2,ad 1,3,2,0.08,0,0
20-01-2021,campaign 1,adgroup 3,ad 3,237,109,5.84,3,467.25
20-01-2021,campaign 1,adgroup 1,ad 3,428,163,8.19,6,874.81
20-01-2021,campaign 1,adgroup 4,ad 3,8,2,0.02,0,0
20-01-2021,campaign 1,adgroup 2,ad 3,5,2,0.07,0,0
20-01-2021,campaign 1,adgroup 3,ad 6,196,118,6.89,6,618.91
20-01-2021,campaign 1,adgroup 3,ad 8,136,57,2.31,0,0
20-01-2021,campaign 1,adgroup 3,ad 55,11,4,0.15,0,0
20-01-2021,campaign 1,adgroup 4,ad 55,1,0,0,0,0
20-01-2021,campaign 1,adgroup 1,ad 55,22,5,1.54,0,0
20-01-2021,campaign 1,adgroup 3,ad 56,13,7,0.6,0,0
20-01-2021,campaign 1,adgroup 1,ad 56,21,5,0.79,0,0
20-01-2021,campaign 1,adgroup 4,ad 56,1,1,0.01,0,0
20-01-2021,campaign 1,adgroup 1,ad 60,245,92,8.69,0,0
20-01-2021,campaign 1,adgroup 4,ad 60,6,3,0.42,0,0
20-01-2021,campaign 1,adgroup 3,ad 60,90,54,2.77,1,149.6
20-01-2021,campaign 1,adgroup 3,ad 60,108,45,2.55,2,168.6
20-01-2021,campaign 1,adgroup 2,ad 60,4,0,0,0,0
20-01-2021,campaign 1,adgroup 2,ad 60,2,1,0.01,0,0
20-01-2021,campaign 1,adgroup 4,ad 60,7,7,2.33,0,0
20-01-2021,campaign 1,adgroup 1,ad 60,139,46,6.55,3,243.11
21-01-2021,campaign 1,adgroup 1,ad 1,192,83,6.54,5,460.57
21-01-2021,campaign 1,adgroup 4,ad 1,9,7,2.22,0,0
21-01-2021,campaign 1,adgroup 3,ad 1,21,11,0.53,0,0
21-01-2021,campaign 1,adgroup 2,ad 3,5,2,0.02,0,0
21-01-2021,campaign 1,adgroup 3,ad 3,178,94,6.88,1,79.39
21-01-2021,campaign 1,adgroup 1,ad 3,425,151,15.75,2,176.4
21-01-2021,campaign 1,adgroup 4,ad 3,5,2,0.23,0,0
21-01-2021,campaign 1,adgroup 3,ad 6,179,93,8.48,5,1269.27
21-01-2021,campaign 1,adgroup 3,ad 8,150,67,3.45,1,62.05
21-01-2021,campaign 1,adgroup 1,ad 56,22,9,1.22,0,0
21-01-2021,campaign 1,adgroup 3,ad 55,9,5,0.73,0,0
21-01-2021,campaign 1,adgroup 4,ad 56,1,0,0,0,0
21-01-2021,campaign 1,adgroup 1,ad 55,16,4,0.75,0,0
21-01-2021,campaign 1,adgroup 3,ad 56,16,7,0.84,1,56
21-01-2021,campaign 1,adgroup 2,ad 60,10,3,0.27,0,0
21-01-2021,campaign 1,adgroup 4,ad 60,2,1,0.12,0,0
21-01-2021,campaign 1,adgroup 1,ad 60,289,104,8.43,5,508.95
21-01-2021,campaign 1,adgroup 3,ad 60,151,67,5.99,5,1002.8
21-01-2021,campaign 1,adgroup 1,ad 60,68,24,2.87,0,0
21-01-2021,campaign 1,adgroup 2,ad 60,4,1,0.01,0,0
21-01-2021,campaign 1,adgroup 3,ad 60,36,20,1.14,0,0
21-01-2021,campaign 1,adgroup 4,ad 60,3,3,0.62,0,0
21-01-2021,campaign 1,adgroup 3,ad 61,15,6,0.7,0,0
21-01-2021,campaign 1,adgroup 1,ad 61,31,16,2.3,0,0
21-01-2021,campaign 1,adgroup 2,ad 61,1,0,0,0,0
22-01-2021,campaign 1,adgroup 4,ad 1,4,2,0.66,0,0
22-01-2021,campaign 1,adgroup 3,ad 1,27,13,1.04,0,0
22-01-2021,campaign 1,adgroup 1,ad 1,182,78,6.97,4,499.15
22-01-2021,campaign 1,adgroup 1,ad 3,448,170,10.51,12,1739.56
22-01-2021,campaign 1,adgroup 2,ad 3,5,4,0.86,0,0
22-01-2021,campaign 1,adgroup 4,ad 3,6,2,0.1,0,0
22-01-2021,campaign 1,adgroup 3,ad 3,156,72,4.58,1,118
22-01-2021,campaign 1,adgroup 3,ad 6,160,90,12.57,3,295.39
22-01-2021,campaign 1,adgroup 3,ad 8,132,63,2.71,0,0
22-01-2021,campaign 1,adgroup 1,ad 56,34,10,1.49,0,0
22-01-2021,campaign 1,adgroup 1,ad 55,16,5,0.11,0,0
22-01-2021,campaign 1,adgroup 3,ad 56,7,2,0.03,0,0
22-01-2021,campaign 1,adgroup 3,ad 55,5,0,0,0,0
22-01-2021,campaign 1,adgroup 1,ad 60,125,46,3.62,2,452.79
22-01-2021,campaign 1,adgroup 2,ad 60,3,1,0.32,0,0
22-01-2021,campaign 1,adgroup 3,ad 60,9,7,0.7,1,130
22-01-2021,campaign 1,adgroup 2,ad 60,3,0,0,0,0
22-01-2021,campaign 1,adgroup 1,ad 60,29,8,0.42,0,0
22-01-2021,campaign 1,adgroup 3,ad 60,99,58,3.73,0,0
22-01-2021,campaign 1,adgroup 4,ad 60,5,2,0.21,0,0
22-01-2021,campaign 1,adgroup 4,ad 60,3,0,0,0,0
22-01-2021,campaign 1,adgroup 3,ad 61,76,36,2.85,1,263.5
22-01-2021,campaign 1,adgroup 4,ad 61,8,2,0.16,0,0
22-01-2021,campaign 1,adgroup 1,ad 61,168,57,5.73,1,80.75
23-01-2021,campaign 1,adgroup 4,ad 1,6,5,1.87,2,96.01
23-01-2021,campaign 1,adgroup 1,ad 1,127,43,3.57,3,274.55
